Folio;Proceso;ESTATUS DE INGRESO;BAJA 1ER CUATRI;BAJA 2DO CUATRI;BAJA 3ER CUATRI;PROGRAMA EDUCATIVO;Fecha de nacimiento;Género;Estado civil;Hijos;Número de hijos;Edades de los hijos;Ciudad de origen;Estado de origen;Trabaja;Trabajo;Horario;Turno;Salario mensual;Dependientes económicos;Número de dependientes económicos;Casa;Vive con;Número de personas con quien vive;Persona 1 con quien vive;Persona 2 con quien vive;Persona 3 con quien vive;Persona 4 con quien vive;Persona 5 con quien vive;Persona 6 con quien vive;Persona 7 con quien vive;Persona 8 con quien vive;Persona 9 con quien vive;Persona 10 con quien vive;Dormitorio compartido;¿Con cuántos?;Agua potable;Luz eléctrica;Drenaje;Internet;Cable;Computadora;Usa transporte público;Tarjeta RedQ;Automovil propio;Apoyo para traslados;Apoyo gubernamental;Tipo de apoyo;Escolaridad padre;Escolaridad madre;Ocupación padre;Trabajo de padre;Ingreso mensual de padre;Ocupación de madre;Trabajo de madre;Ingreso mensual de madre;Ingresos mensuales familiares;Hermanos;Edad hermano 1;Edad hermano 2;Edad hermano 3;Edad hermano 4;Edad hermano 5;Edad hermano 6;Edad hermano 7;Estudios de hermano 1;Estudios de hermano 2;Estudios de hermano 3;Estudios de hermano 4;Estudios de hermano 5;Estudios de hermano 6;Estudios de hermano 7;Nivel de estudios de hermano 1;Nivel de estudios de hermano 2;Nivel de estudios de hermano 3;Nivel de estudios de hermano 4;Nivel de estudios de hermano 5;Nivel de estudios de hermano 6;Nivel de estudios de hermano 7;UPQ Primera opción;¿Por qué no?;Minutos de trayecto a la universidad;Problema o padecimiento;¿Cuál?;Miembro de la familia con problema o padecimiento;¿Quién y cuál?;R. Verbal;R. Espacial;Fluidez verbal;Razonamiento matemático;Razonamiento abstracto;Actividad física;Arte;Cálculo;Mecánico;Comunicación;Empresas;Humanidades;Idiomas;Leyes;Música;Naturaleza;Salud;Servicio;Informática;Finanzas;Interpersonal;Lingüística;Lógica matemática;Motricidad fina;Musical;Naturaleza del entorno;Visual espacial;Motricidad gruesa;Intrapersonal;Naturaleza y salud;Comunicatividad;Empuje;Optimismo;Coherencia familiar;Autoestima;Creatividad;Autonomía;Adaptación;Negociación;Resilencia;Proactividad;Organización;Visual;Auditivo;Cinestésico;Motivación interna;Apoyo externo;El aspirante tiene buena vista;El aspirante cree tener adicciones (fumar, consumir alcohol o drogas);Hábitos de estudio;Tiene o ha tenido trastornos alimenticios (anorexia, bulimia, otros);Sufre de una enfermedad crónica (diabetes, asma, lupus u otra);Tiene buena audición;Técnicas de estudio;Máximo interés;Máxima inteligencia;Equilibrio emocional;Agrega comentarios y sugerencias sobre tu experiencia durante la prueba;Probabilidad Baja (%);BAJA;;
122042837;3er proceso;NI;;;BAC;3;2004-03-05 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;3;Papá;Mamá;Hermano;;;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;Si;Si;No;;Secundaria;Preparatoria;Trabaja;Construtora;0,00020339;Hogar;;0;0,015;1;15;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;1;;0,006620072;0;;;;0,41;0,59;51;0,61;0,93;7;21;0,38;0,52;0,42;46;15;3;33;15;43;29;0,1;0,59;0,46;75;39;18;53;54;57;50;46;50;59;70;57;89;29;74;99;72;93;81;89;82;59;37;33;28;100;80;No;No;Si;No;No;Si;Si;59;93;63;;9,961736679;0;;
122042736;3er proceso;NI;;BAC;;3;2004-08-16 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;papa;mama;hermana;hermana;;;;;;;Si;2;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;No;No;;Preparatoria;Secundaria;Trabaja;de chofer;0,000118644;Hogar;;0;0,00875;2;12;7;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Secundaria;Primaria;;;;;;1;;0,006055209;0;;;;0,67;0,14;55;0,99;0,93;99;49;0,8;0,99;0,7;76;78;54;71;89;79;74;0,96;0,99;0,69;44;45;55;59;92;83;45;62;89;77;55;42;89;52;74;45;61;69;32;56;59;26;51;35;13;80;80;Si;No;Si;No;No;Si;Si;99;99;67;;7,319813251;0;;
122043089;3er proceso;NI;;;BAC;2;2003-10-29 00:00:00;Femenino;0;0;;;Oaxaca;Oaxaca;1;Soy becaria en un tuiio Santander;Tiempo completo;Matutino;5000;No;;Rentada;Familiares;1;Tío;;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Primaria;Primaria;Trabaja;Construcción;0,000169492;Hogar;;0;0,01875;2;19 años;15 años;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Dejó algún nivel trunco;;;;;;Universidad;Bachillerato;;;;;;1;;0,003383793;0;;;;0,71;0,82;78;0,61;0,82;33;21;0,63;0,63;0,17;9;20;21;26;48;20;35;0,65;0,42;0,37;55;56;45;42;45;62;80;17;67;34;70;57;37;14;74;69;50;15;41;70;70;81;46;26;26;100;80;No;No;Si;No;No;Si;Si;65;82;61;;13,72683907;0;;
122043184;3er proceso;NI;;;;0;2003-09-27 00:00:00;Femenino;0;0;;;Quéretaro;Querétaro;0;;;;0;Si;2;Propia;Familiares;10 o más;mamá;papá;hermana;hermana;abuelita;tia;tio;primo;prima;prima;Si;2 personas;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;soldador;0,00020339;Trabaja;ama de casa;0,014;0,02375;2;16;12;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Bachillerato;Primaria;;;;;;1;;0,007836153;0;;;;0,26;0,08;11;0,24;0,66;99;99;0,24;0,76;0,58;62;92;99;62;99;97;96;0,9;0,53;0,5;39;35;9;83;95;86;91;93;73;85;70;81;16;0;55;99;61;85;41;80;91;71;37;31;31;100;80;No;No;Si;No;No;Si;Si;99;66;56;;8,11776638;0;;
122042352;3er proceso;NI;;;;2;2004-09-30 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;Restaruante;Tiempo completo;Matutino;3000;No;;Propia;Familiares;4;NO;SI;NO;SI;;;;;;;No;;Si;Si;Si;No;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Trabaja;OPERADOR;0,000101695;Hogar;;0,004;0,00875;1;15;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Secundaria;;;;;;;1;;0,005164737;0;;;;0,54;0,71;9;0,82;0,03;99;49;0,03;0,29;0,23;46;92;6;38;7;60;48;0,49;0,99;0,41;44;61;31;42;68;67;65;98;23;64;70;57;66;39;17;58;72;69;52;70;33;47;35;33;31;100;100;Si;No;No;No;No;Si;No;99;82;34;;13,42495537;0;;
122042754;3er proceso;NI;;;;5;2004-04-14 00:00:00;Masculino;0;0;;;San juan del Rio Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;Padre;Madre;Hermano mayor;Hermana menor;;;;;;;Si;1;Si;Si;Si;Si;No;No;Si;No;No;Si;No;;Licenciatura (o grado después de preparatoria);Secundaria;Hogar;;3,38983E-05;Trabaja;intentdente;0,0048;0,00625;2;24;15;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Universidad;Bachillerato;;;;;;1;;0,004274265;0;;;;0,23;0,82;15;0,61;0,04;75;4;0,32;0,45;0,79;36;53;83;95;7;71;74;0,26;0,99;0,69;49;11;36;7;3;51;0;57;39;73;70;69;78;67;74;81;81;69;41;70;45;26;33;26;40;100;100;Si;No;Si;No;No;Si;Si;99;82;44;;6,70566988;0;;
122041830;3er proceso;NI;;;;4;2004-10-28 00:00:00;Femenino;0;0;;;Toluca;Estado de México;0;;;;1500;No;;Propia;Familiares;4;Padre;Madre;Hermana;Abuela;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Preparatoria;Preparatoria;Trabaja;Comerciante en un Negocio propio;0,000138983;Trabaja;comerciante;0,012;0,015;1;10;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Primaria;;;;;;;1;;0,003383793;0;;;;0,41;0,71;42;0,24;0,16;62;54;0,11;0,24;0,99;76;78;25;57;66;75;82;0,42;0,31;0,69;85;77;28;83;65;39;45;82;62;54;85;69;78;67;99;91;81;85;81;70;59;47;33;48;17;100;100;Si;No;Si;No;No;Si;Si;99;71;74;;7,873615742;0;;
122042302;3er proceso;NI;;;;0;2004-02-25 00:00:00;Femenino;0;0;;;queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;5;madre;padre;hermano;hermana;sobrina;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;chofer;4,74576E-05;Hogar;;0,003;0,00625;3;27;22;19;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Concluyó un nivel;Dejó algún nivel trunco;;;;;Universidad;Bachillerato;Bachillerato;;;;;1;;0,004274265;0;;;;0,09;0,59;3;0,13;0,55;14;85;0,99;0,99;0,7;99;88;60;99;48;88;92;0,9;0,49;0,99;61;56;28;35;72;94;65;24;56;87;99;99;37;67;55;69;8;69;63;95;91;59;46;31;22;100;100;Si;No;Si;No;No;Si;Si;99;59;59;;12,08979797;0;;
122042102;3er proceso;NI;;;;1;2004-10-16 00:00:00;Masculino;0;0;;;Cuernavaca;Morelos;0;;;;0;Si;0;Rentada;Familiares;1;Mama;;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Preparatoria;Licenciatura (o grado después de preparatoria);Trabaja;Telmex;0;Trabaja;seguros centauro;0;0,025;0;;;;18,14754098;21;24,30769231;30,5;;;;;;;;;;;;;;;1;;0,006055209;0;;;;0,63;0,59;86;0,72;0,66;44;9;0,11;0,4;0,12;3;7;54;26;24;20;82;0,2;0,05;0,61;12;15;18;21;24;13;23;53;12;73;3;6;5;9;17;22;18;52;41;8;21;7;40;35;24;100;100;Si;No;No;No;No;Si;No;82;86;12;;6,739560604;0;;
122042900;3er proceso;NI;;;;5;2004-02-24 00:00:00;Masculino;0;0;;;queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;madre;padre;hermano;hermano;;;;;;;Si;2;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;obredor;9,49153E-05;Hogar;;0;0,0075;2;21;15;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Bachillerato;Secundaria;;;;;;1;;0,002493321;0;;;;0,37;0,59;18;0,88;0,93;82;99;0,18;0,99;0,89;99;88;83;95;99;97;99;0,96;0,69;0,99;44;29;24;35;54;80;55;53;12;73;3;10;26;39;17;13;39;85;41;42;5;17;42;40;17;100;100;Si;No;Si;No;No;Si;No;99;93;28;;4,608798981;0;;
122041659;3er proceso;NI;;;;3;2003-10-11 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;100;No;;Propia;Familiares;3;Papá;Mamá;Hermana;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;Si;Si;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;Ingeniero en croquizado de lunas para empresas;0,000305085;Hogar;;0;0,025;1;16;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;1;;0,006055209;0;;;;0,58;0,35;61;0,61;0,55;14;21;0,44;0,45;0,17;12;10;3;13;34;5;23;0,03;0,31;0,01;61;61;41;76;77;80;65;57;32;89;70;57;51;39;26;69;39;85;81;70;45;71;53;33;13;100;100;Si;No;Si;No;No;Si;Si;45;61;47;;6,042254925;0;;
122043051;3er proceso;NI;;;;2;2003-03-18 00:00:00;Masculino;0;0;;;Tula de Allende;Hidalgo;1;Industria panificadora;Tiempo completo;Matutino;0;No;;Propia;Familiares;4;Madre;Padre;Hermano;Hermana;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;Si;No;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;Comerciante;0;Trabaja;comerciante;0;0,0125;2;13;14;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Secundaria;Secundaria;;;;;;1;;0,015850401;0;;;;0,79;0,46;15;0,36;0,82;99;21;0,63;0,52;0,37;62;26;17;43;41;43;35;0,12;0,09;0,14;16;19;41;9;36;28;28;62;32;29;12;6;26;9;10;9;39;52;16;21;33;26;26;42;31;100;100;Si;No;Si;No;No;Si;Si;99;82;24;;11,57482147;0;;
122042987;3er proceso;NI;;;;1;2004-08-26 00:00:00;Masculino;0;0;;;Iztacalco;Ciudad de México;1;Mesero;Horario a tu disposición;Vespertino;2000;Si;2;Propia;Familiares;3;Padre;Madre;Hermana;;;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;Si;Si;No;No;No;;Secundaria;Licenciatura (o grado después de preparatoria);Trabaja;Empleado;0,000135593;Trabaja;Empleada;0,018;0,0225;1;9;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Preescolar;;;;;;;1;;0,006945681;0;;;;0,79;0,9;11;0,24;0,43;99;66;0,63;0,76;0,58;62;72;83;49;83;79;99;0,73;0,38;0,17;30;23;18;35;24;46;45;71;32;38;42;28;10;39;17;45;28;37;32;56;21;11;31;40;28;100;80;Si;No;Si;No;No;Si;Si;99;90;31;;15,85745335;0;;
122043045;3er proceso;NI;;;;5;2004-03-06 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;2;Padre;Madre;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;Si;Si;No;;Preparatoria;Licenciatura (o grado después de preparatoria);Trabaja;Obrero;4,23729E-05;Trabaja;Empleada;0,014;0,01125;0;;;;18,14754098;21;24,30769231;30,5;;;;;;;;;;;;;;;1;;0,005164737;0;;;;0,3;0,46;9;0,49;0,82;75;9;0,44;0,36;0,48;21;10;25;13;34;26;23;0,31;0,99;0,34;16;6;55;21;13;5;9;53;15;13;42;28;51;82;26;32;81;85;16;56;45;26;40;33;26;100;100;Si;No;Si;No;No;Si;Si;99;82;16;;6,919252872;0;;
122041894;3er proceso;NI;;;;1;2003-09-17 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;3;Madre;Padre;Hermana.;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Secundaria;Preparatoria;Trabaja;Empleado;0,00020339;Trabaja;Empleada;0,026;0,025;1;21;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,006620072;0;;;;0,37;0,59;11;0,82;0,82;82;88;0,8;0,63;0,53;62;84;99;67;80;97;82;0,96;0,99;0,41;44;51;69;24;45;62;38;46;44;59;70;18;10;20;10;58;12;37;52;29;70;17;37;37;24;100;80;Si;No;Si;No;No;Si;No;99;82;44;;11,79109669;0;;
122041681;3er proceso;NI;;;;1;2002-01-20 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;puesto de comida rapida;;Vespertino;2000;No;;Propia;Familiares;4;padre;madre;hermana;sobrina;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;No;No;No;No;No;;Desconocida;Desconocida;Trabaja;panaderia;0,00020339;Hogar;;0;0,01875;1;25;;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;;;;;;;Bachillerato;;;;;;;1;;0,002938557;0;;;;0,86;0,98;61;0,99;0,97;75;79;0,99;0,99;0,86;99;84;66;84;66;79;82;0,82;0,99;0,99;25;23;41;24;31;71;50;46;50;44;55;42;16;82;10;32;50;52;32;42;45;26;33;33;33;100;100;Si;No;Si;No;No;Si;Si;99;99;38;;13,6725378;0;;
122042020;3er proceso;NI;;;;3;2003-06-19 00:00:00;Femenino;0;0;;;Acapulco;Guerrero;0;;;;0;No;;Rentada;Familiares;3;Hija (Padre);Hija (Madre);Hermana;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Preparatoria;Licenciatura (o grado después de preparatoria);Trabaja;Vendedor en la empresa de alimentos 19 hermanos;0,000169492;Trabaja;Ventas;0,016;0,025;1;23;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,006620072;0;;;;0,79;0,95;93;0,92;0,55;33;99;0,63;0,4;0,23;14;84;83;43;80;49;48;0,73;0,69;0,17;78;82;95;94;65;71;99;24;50;49;55;81;5;52;55;99;39;52;52;2;45;59;48;37;13;100;100;Si;No;Si;Si;No;Si;Si;99;95;64;;7,802010536;0;;
122042677;3er proceso;NI;;;;4;2004-01-24 00:00:00;Masculino;0;0;;;QUERETARO;Querétaro;1;EN UNA PALETERIA;Medio tiempo;Matutino;1000;No;;Propia;Familiares;4;MAMA;PAPA;HERNANA;HERMANA;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Secundaria;Preparatoria;Trabaja;EN UN CAMION DE VOLTEO;0,000169492;Trabaja;EN VENTA DE BLANCOS;0,01;0,01875;4;22;14;10;18;21;24,30769231;30,5;Dejó algún nivel trunco;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;Bachillerato;Secundaria;Secundaria;Bachillerato;;;;1;;0,004274265;0;;;;0,2;0,14;7;0,72;0,75;99;88;0,21;0,22;0,75;99;59;83;81;66;94;99;0,65;0,27;0,78;85;67;9;83;81;96;38;46;92;94;99;69;37;82;99;69;72;85;88;21;91;89;48;26;24;100;100;Si;Si;Si;No;No;Si;Si;99;75;89;;7,114227772;0;;
122042917;3er proceso;NI;;;;1;2003-08-09 00:00:00;Masculino;0;0;;;SAN MIGUEL DE ALLENDE;Guanajuato;0;;;;0;No;;Propia;Familiares;3;MAMA;HERMANO;HERMANA;;;;;;;;Si;1;Si;Si;Si;Si;Si;No;Si;No;Si;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Ninguno/No aplica;;0,000918232;Trabaja;MAESTRA;0,014;0,00875;2;20;16;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Universidad;Bachillerato;;;;;;1;;0,007836153;0;;;;0,41;0,71;15;0,72;0,75;14;15;0,44;0,76;0,06;36;38;54;57;34;66;40;0,42;0,38;0,5;34;51;45;53;41;57;76;66;62;38;42;57;78;82;74;32;72;52;32;42;70;81;31;33;35;100;80;Si;No;Si;No;No;Si;No;76;75;48;;9,879914284;0;;
121041644;3er proceso;NI;;;;3;2003-09-13 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;Almacenista;Tiempo completo;Matutino;7000;No;;Propia;Familiares;3;Nieto;Hijo;Hermano;;;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una laptop;No;Si;Si;Si;No;;Preparatoria;Preparatoria;Trabaja;uber;0,000135593;Trabaja;secretaria;0,012;0,01875;1;14;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Secundaria;;;;;;;1;;0,002493321;0;;;;0,54;0,99;61;0,72;0,93;99;66;0,8;0,4;0,58;31;53;25;71;66;60;66;0,56;0,99;0,37;39;51;64;53;74;80;55;82;56;77;21;42;37;67;39;22;61;37;41;42;21;47;48;37;13;100;100;Si;No;Si;No;No;Si;Si;99;99;48;;14,37718391;0;;
122041751;3er proceso;NI;;;;0;2004-04-15 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;1;Restaurante de comida china.;Medio tiempo;Vespertino;2000;No;;Propia;Familiares;4;Padre;Madre;Hermano;Hermano;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;No;No;;Licenciatura (o grado después de preparatoria);Primaria;Trabaja;Ayudante general.;0,000118644;Trabaja;Promotora.;0,01;0,015;2;22;12;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Universidad;Secundaria;;;;;;1;;0,002938557;0;;;;0,11;0,82;18;0,88;0,82;7;79;0,63;0,15;0,95;99;53;47;62;80;38;44;0,96;0,45;0,99;99;67;41;96;74;28;93;20;95;34;99;99;96;52;99;91;99;85;99;29;99;98;46;40;13;100;60;Si;No;Si;No;No;Si;No;99;88;97;;10,40820408;0;;
122041740;3er proceso;NI;;;;0;2003-09-04 00:00:00;Femenino;0;0;;;Queretaro;Querétaro;1;en una dulceria;Tiempo completo;Matutino;3000;No;;Rentada;Familiares;8;hermano;hermana;hermana;hermana;hermana;hermana;papa;mama;;;Si;3;Si;Si;No;No;No;No;Si;No;No;No;No;;Menor a primaria;Primaria;Trabaja;obrero;5,9322E-05;Hogar;;0;0,005;5;24;20;11;7;7;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;Universidad;Universidad;Primaria;Primaria;Primaria;;;1;;0,003383793;0;;;;0,09;0,82;15;0,36;0,04;44;9;0,99;0,06;0,64;62;45;40;75;24;16;23;0,37;0,12;0,99;71;51;31;18;5;2;3;46;44;4;70;92;78;67;99;81;99;99;73;80;82;95;35;26;37;100;0;Si;No;Si;No;No;Si;Si;99;82;58;;11,97179317;0;;
122042910;3er proceso;NI;;BAC;;1;2004-06-05 00:00:00;Masculino;0;0;;;Dolores Hidalgo Cuna De La Independencia Nacional;Guanajuato;0;;;;0;Si;2;Propia;Familiares;2;Papá;Mamá;;;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Comerciante;8,13559E-05;Hogar;;0;0,00625;2;29;24;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;;;;;;Universidad;Universidad;;;;;;1;;0,003383793;0;;;;0,23;0,59;0;0,36;0,24;82;59;0,32;0,99;0,58;31;45;30;49;73;43;66;0,42;0,38;0,17;39;39;36;35;65;62;38;57;73;16;42;57;66;99;74;32;72;69;32;29;8;17;33;40;26;100;100;Si;No;Si;No;No;Si;Si;99;59;56;;8,966360092;0;;
122042649;3er proceso;NI;;;;6;2003-12-15 00:00:00;Femenino;0;0;;;QUERETARO;Querétaro;0;;;;0;No;;Propia;Familiares;2;MADRE;HERMANA;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;No;Si;Si;Si;No;;Menor a primaria;Licenciatura (o grado después de preparatoria);Ninguno/No aplica;;0;Hogar;;0,024;0,0125;1;22;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Universidad;;;;;;;1;;0,006620072;1;diabetes e hipertension;;;0,41;0,46;7;0,02;0,33;82;85;0,07;0,45;0,75;41;84;99;57;80;66;85;0,96;0,99;0,2;99;92;11;69;90;67;76;57;99;59;99;99;89;67;99;99;99;99;99;70;99;89;44;35;20;100;100;Si;No;Si;No;Si;Si;Si;99;46;99;;2,368408918;0;;
122042948;3er proceso;NI;;;;5;2003-10-28 00:00:00;Femenino;0;0;;;San Juan del Río;Querétaro;1;En una sucursal;Medio tiempo;Vespertino;1500;Si;4;Rentada;Familiares;3;Mamá;Hermana;Tía;;;;;;;;Si;1;Si;Si;No;No;No;No;Si;No;No;Si;No;;Secundaria;Primaria;Ninguno/No aplica;;0;Trabaja;Limpieza;0,0036;0,005;1;19;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,010507569;0;;;;0,23;0,14;9;0,49;0,82;62;85;0,99;0,99;0,99;51;92;73;88;89;97;96;0,73;0,99;0,55;85;86;55;98;95;99;93;57;9;98;21;99;78;14;99;99;87;99;88;80;59;59;42;28;28;80;60;No;No;Si;No;No;No;Si;99;82;47;;6,344530582;0;;
122042741;3er proceso;NI;;;;2;2003-03-20 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;Auxiliar de mantenimiento;Tiempo completo;Vespertino;0;No;;Propia;Familiares;4;Papá;Mamá;Hermano menor;Hermano menor;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;Si;No;Si;No;;Preparatoria;Preparatoria;Trabaja;Entrenador de planta;0;Trabaja;Operadora;0;0,02125;2;13;12;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Secundaria;Secundaria;;;;;;1;;0,006055209;0;;;;0,2;0,23;9;0,96;0,16;99;71;0,8;0,99;0,75;99;95;54;75;70;88;92;0,82;0,53;0,46;71;61;64;89;72;76;76;90;73;89;70;57;51;82;74;22;72;69;63;80;82;59;31;35;33;100;80;Si;No;Si;No;No;Si;Si;99;96;72;;9,310451508;0;;
122042875;3er proceso;NI;;;;2;2004-10-25 00:00:00;Masculino;0;0;;;QUERETARO;Querétaro;1;Restaurante;Horario a tu disposición;Vespertino;0;No;;Propia;Familiares;4;Papa;Mama;Hermano mayor;hermana menor;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;No;No;;Desconocida;Desconocida;Trabaja;En empresa;4,23729E-05;Trabaja;En una fabrica;0,005;0,00625;2;22;12;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Bachillerato;Secundaria;;;;;;1;;0,006620072;0;;;;0,33;0,23;7;0,49;0,66;38;85;0,63;0,63;0,17;46;66;30;49;57;94;74;0,73;0,49;0,29;39;8;28;42;41;67;38;62;44;49;21;18;16;52;26;22;61;69;52;8;45;17;40;37;22;100;80;No;No;Si;No;No;Si;No;94;66;42;;12,8131628;0;;
122043019;3er proceso;NI;BAC;;;6;1994-11-28 00:00:00;Masculino;0;0;;;Ciudad de México;Estado de México;0;;;;0;No;;Rentada;Familiares;4;Madre;Padre;Hermano Mayor;Hermano Menor;;;;;;;Si;Con una persona, mi hermano menor.;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;Empleado de almacén del sector privado;0,000135593;Trabaja;Enfermera del sector público;0,024;0,025;2;21 años;16 años;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Universidad;Bachillerato;;;;;;1;;0,004274265;0;;;;0,41;0,82;18;0,98;0,75;50;21;0,8;0,45;0,27;36;78;47;20;15;11;29;0,65;0,99;0,29;55;96;90;42;24;13;65;66;44;34;99;92;26;99;99;58;8;37;41;80;82;59;35;37;26;100;100;Si;No;No;No;No;Si;No;99;98;50;;4,99841404;0;;
122042536;3er proceso;NI;;;;4;2004-03-20 00:00:00;Masculino;0;0;;;Tecozautla;Hidalgo;0;;;;0;No;;Propia;Familiares;4;Mamá;Papá;Hermana;Hermana;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Trabaja;"En Empresa Pilgrim""s Area de hielo";0,000169492;Hogar;;0;0,0125;2;15;13;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Bachillerato;Secundaria;;;;;;0;No lo conocia;0,007836153;0;;;;0,23;0,04;7;0,99;0,93;75;21;0,99;0,29;0,75;99;45;99;88;48;26;23;0,99;0,2;0,99;55;51;59;35;81;83;50;46;56;64;31;42;78;14;10;22;81;37;24;42;33;36;22;37;40;100;100;Si;No;Si;No;No;Si;Si;99;99;56;;5,125101089;0;;
